,ID,Latitude,Longitude,date,.geo,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9
5249,610,10.15,39.414,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41402783478107,10.149991198101295]}",0.102241665,0.134825,0.07095625,0.0809,0.0848,0.0627,0.1062375,0.25029376,0.30914375,0.3026,0.32934377,0.15530834
5250,610,10.15,39.414,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41402783478107,10.149991198101295]}",0.124945834,0.1526,0.08046875,0.1004,0.104,0.0808,0.1289375,0.273725,0.337525,0.3279,0.36331874,0.12223333
5251,610,10.15,39.414,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41402783478107,10.149991198101295]}",0.10534792,0.13453126,0.07295625,0.086,0.0902,0.0729,0.11925,0.23205,0.2818875,0.2814,0.3071625,0.122970834
5252,610,10.15,39.414,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41402783478107,10.149991198101295]}",0.10397291,0.137225,0.077199996,0.0843,0.0896,0.0779,0.13060625,0.23282501,0.27751875,0.2728,0.30333126,0.15746042
5253,610,10.15,39.414,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41402783478107,10.149991198101295]}",0.10375,0.1426625,0.08353125,0.0865,0.0937,0.0913,0.14136875,0.2246125,0.25794375,0.2661,0.286875,0.16972917
5254,610,10.15,39.414,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41402783478107,10.149991198101295]}",0.12619583,0.16399375,0.0963125,0.1092,0.1127,0.1202,0.17485,0.2416125,0.2706625,0.2727,0.30315626,0.12417917
5255,611,10.167,39.325,2017-10-01,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.32504215202646,10.167004342275701]}",0.2248625,0.2454875,0.1849125,0.1796,0.1775,0.1749,0.19491251,0.26526874,0.29971877,0.2777,0.319675,0.13574584
5256,611,10.167,39.325,2017-10-06,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.32504215202646,10.167004342275701]}",0.11323958,0.16266875,0.08861875,0.0934,0.0969,0.074,0.1162375,0.25328127,0.3092875,0.3027,0.32950625,0.119025
5257,611,10.167,39.325,2017-10-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.32504215202646,10.167004342275701]}",0.12761876,0.11646251,0.068625,0.1016,0.0931,0.0751,0.098925,0.1873875,0.22796875,0.2076,0.245025,0.08210833
5258,611,10.167,39.325,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.32504215202646,10.167004342275701]}",0.0990375,0.15682499,0.08829375,0.0838,0.084,0.0672,0.1104,0.2337625,0.2864375,0.303,0.318075,0.1271625
5259,611,10.167,39.325,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.32504215202646,10.167004342275701]}",0.10631041,0.16701876,0.09473125,0.0902,0.0968,0.0822,0.12514375,0.25468752,0.3064875,0.3021,0.3366375,0.14811875
5260,611,10.167,39.325,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.32504215202646,10.167004342275701]}",0.10725208,0.171,0.09965,0.0907,0.0923,0.0815,0.12953125,0.22954375,0.27443126,0.3046,0.31255,0.12280834
5261,611,10.167,39.325,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.32504215202646,10.167004342275701]}",0.107875,0.17625,0.10511875,0.0915,0.0977,0.098,0.1471,0.2369,0.27766874,0.2901,0.30708125,0.15295625
5262,611,10.167,39.325,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.32504215202646,10.167004342275701]}",0.108333334,0.18280001,0.112425,0.0911,0.0963,0.0978,0.1511875,0.2256,0.260025,0.289,0.29390624,0.1639125
5263,611,10.167,39.325,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.32504215202646,10.167004342275701]}",0.1239625,0.19944376,0.120937504,0.1082,0.1152,0.1229,0.172175,0.2393,0.27235624,0.2859,0.305475,0.11859792
5264,612,10.168,39.42,2017-10-01,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41998480440383,10.167981701729325]}",0.1197875,0.12940624,0.07304375,0.0931,0.0926,0.0682,0.10865625,0.22091874,0.26625624,0.2779,0.27728125,0.092632644
5265,612,10.168,39.42,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41998480440383,10.167981701729325]}",0.10633125,0.14105624,0.089075,0.0848,0.0872,0.0761,0.1157625,0.20290625,0.23884375,0.2409,0.25490624,0.108918056
5266,612,10.168,39.42,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41998480440383,10.167981701729325]}",0.110425696,0.14414375,0.093412496,0.0882,0.0904,0.0801,0.12480625,0.21235625,0.25055,0.2601,0.264525,0.12330694
5267,612,10.168,39.42,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41998480440383,10.167981701729325]}",0.1334743,0.18750624,0.13171875,0.1029,0.1117,0.1216,0.16479374,0.21781251,0.2448625,0.2307,0.26615,0.11740903
5268,612,10.168,39.42,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41998480440383,10.167981701729325]}",0.113478474,0.15604375,0.10673125,0.0958,0.1025,0.1111,0.1566875,0.20138125,0.224425,0.234,0.2411875,0.13263333
5269,612,10.168,39.42,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41998480440383,10.167981701729325]}",0.113972224,0.16239375,0.11345625,0.1011,0.1102,0.1287,0.16066875,0.19515,0.21038125,0.2163,0.22706251,0.13567986
5270,612,10.168,39.42,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.41998480440383,10.167981701729325]}",0.22610347,0.33425623,0.2580375,0.2517,0.249,0.2751,0.29585,0.32891876,0.351925,0.369,0.37263125,0.19152361
5271,613,10.184,39.427,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.427035363853626,10.183980893438568]}",0.11202986,0.19878125,0.12948126,0.0947,0.1037,0.1045,0.1399625,0.2133375,0.247875,0.2395,0.26875627,0.12424027
5272,613,10.184,39.427,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.427035363853626,10.183980893438568]}",0.11578194,0.21346875,0.13996875,0.1054,0.1101,0.1182,0.15466875,0.22385626,0.2498125,0.2427,0.272175,0.14804792
5273,613,10.184,39.427,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.427035363853626,10.183980893438568]}",0.12806389,0.234275,0.15753125,0.1162,0.1226,0.1446,0.1793375,0.22791874,0.25800624,0.2503,0.28605625,0.12931527
5274,613,10.184,39.427,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.427035363853626,10.183980893438568]}",0.1214,0.23050624,0.1562625,0.1121,0.1191,0.1442,0.18076874,0.2232375,0.24871251,0.2388,0.2697125,0.16613542
5275,613,10.184,39.427,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.427035363853626,10.183980893438568]}",0.12194931,0.22635,0.1571625,0.1104,0.1209,0.1508,0.18265626,0.21468125,0.2326625,0.2305,0.26029998,0.17496042
5276,613,10.184,39.427,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.427035363853626,10.183980893438568]}",0.12832084,0.10986875,0.06736875,0.1042,0.0962,0.1034,0.1152625,0.13165,0.1436625,0.1325,0.1518375,0.064204164
5277,614,10.197,39.335,2017-10-06,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.33502410057385,10.197021458903428]}",0.119631246,0.24494375,0.14339374,0.1076,0.1149,0.1114,0.145375,0.24445,0.28588748,0.3044,0.3238,0.1173
5278,614,10.197,39.335,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.33502410057385,10.197021458903428]}",0.10843889,0.267375,0.16833751,0.1046,0.111,0.1346,0.1487875,0.217575,0.24894375,0.2716,0.28470623,0.116508335
5279,614,10.197,39.335,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.33502410057385,10.197021458903428]}",0.11730903,0.27403125,0.17681874,0.116,0.1259,0.1569,0.1617875,0.23114376,0.26259375,0.2909,0.30085,0.13532013
5280,614,10.197,39.335,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.33502410057385,10.197021458903428]}",0.13599999,0.33056876,0.2124375,0.1431,0.1558,0.2022,0.21215,0.27599376,0.32184374,0.3495,0.37049377,0.11158125
5281,614,10.197,39.335,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.33502410057385,10.197021458903428]}",0.11821597,0.31334376,0.2111625,0.1216,0.1316,0.1737,0.1801,0.22833125,0.2559375,0.2811,0.29394373,0.11983472
5282,614,10.197,39.335,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.33502410057385,10.197021458903428]}",0.116920136,0.29305625,0.20044374,0.1246,0.1356,0.179,0.18474375,0.22764376,0.25083125,0.2841,0.2911,0.15843333
5283,614,10.197,39.335,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.33502410057385,10.197021458903428]}",0.11753889,0.3224,0.2203875,0.126,0.1364,0.183,0.18785,0.22339375,0.2501375,0.2899,0.295375,0.16308126
5284,614,10.197,39.335,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.33502410057385,10.197021458903428]}",0.13236459,0.33061248,0.21850625,0.1384,0.1496,0.1983,0.1978375,0.241875,0.274975,0.3001,0.31645,0.122369446
5285,615,10.207,39.447,2017-10-01,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.44696955087348,10.207016991104231]}",0.13001458,0.115731254,0.0609,0.1039,0.0954,0.0703,0.1025,0.19688125,0.234175,0.2317,0.2445875,0.08869167
5286,615,10.207,39.447,2017-10-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.44696955087348,10.207016991104231]}",0.38010415,0.3944375,0.344,0.344,0.3417,0.3551,0.38039374,0.4291375,0.459275,0.4429,0.48115,0.27217084
5287,615,10.207,39.447,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.44696955087348,10.207016991104231]}",0.1022875,0.164125,0.09410625,0.0878,0.0968,0.0834,0.1248,0.245225,0.2865625,0.2686,0.30825624,0.13512917
5288,615,10.207,39.447,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.44696955087348,10.207016991104231]}",0.10648542,0.17506875,0.10238125,0.0918,0.0997,0.0915,0.14158125,0.25796875,0.297575,0.285,0.32169375,0.15238124
5289,615,10.207,39.447,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.44696955087348,10.207016991104231]}",0.11777292,0.2026125,0.12773749,0.1018,0.1125,0.1106,0.16208126,0.24403125,0.28176248,0.2908,0.30835,0.12711251
5290,615,10.207,39.447,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.44696955087348,10.207016991104231]}",0.111114584,0.201625,0.13669375,0.0972,0.1073,0.1154,0.16548124,0.22598125,0.255475,0.2678,0.2757875,0.16403542
5291,615,10.207,39.447,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.44696955087348,10.207016991104231]}",0.11236875,0.193425,0.13144375,0.0949,0.1052,0.1141,0.16729376,0.22179376,0.24818125,0.2678,0.2713125,0.16563958
5292,615,10.207,39.447,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.44696955087348,10.207016991104231]}",0.15449792,0.20725626,0.14785625,0.1555,0.1492,0.1599,0.1927375,0.22228125,0.24051249,0.2404,0.25508124,0.106556244
5293,616,10.22,39.348,2017-10-06,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.19095834,0.25328127,0.169875,0.1411,0.1483,0.1399,0.1866375,0.3004125,0.344425,0.3265,0.369925,0.16111459
5294,616,10.22,39.348,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.10211667,0.14938125,0.08474375,0.0793,0.0853,0.0681,0.1099125,0.23405625,0.28919375,0.3048,0.31508127,0.11126458
5295,616,10.22,39.348,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.109060414,0.16429375,0.09650625,0.0916,0.0952,0.0884,0.1282625,0.2385375,0.28570625,0.284,0.311925,0.12849791
5296,616,10.22,39.348,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1135125,0.17390625,0.10420625,0.0981,0.1073,0.1134,0.15525,0.2375125,0.2728875,0.2868,0.30365,0.10757291
5297,616,10.22,39.348,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.11161875,0.18165624,0.11314375,0.0988,0.1083,0.1347,0.17519376,0.23083125,0.259075,0.2546,0.29313126,0.14075625
5298,616,10.22,39.348,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1075375,0.17912501,0.11089375,0.096,0.1039,0.139,0.17701875,0.21561874,0.2399625,0.2565,0.2797,0.14706041
5299,616,10.22,39.348,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.12755208,0.2067125,0.12654375,0.1144,0.1206,0.1664,0.2002625,0.23941875,0.265375,0.2737,0.303075,0.11005209
5300,617,10.22,39.348,2017-10-06,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.19095834,0.25328127,0.169875,0.1411,0.1483,0.1399,0.1866375,0.3004125,0.344425,0.3265,0.369925,0.16111459
5301,617,10.22,39.348,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.10211667,0.14938125,0.08474375,0.0793,0.0853,0.0681,0.1099125,0.23405625,0.28919375,0.3048,0.31508127,0.11126458
5302,617,10.22,39.348,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.109060414,0.16429375,0.09650625,0.0916,0.0952,0.0884,0.1282625,0.2385375,0.28570625,0.284,0.311925,0.12849791
5303,617,10.22,39.348,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1135125,0.17390625,0.10420625,0.0981,0.1073,0.1134,0.15525,0.2375125,0.2728875,0.2868,0.30365,0.10757291
5304,617,10.22,39.348,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.11161875,0.18165624,0.11314375,0.0988,0.1083,0.1347,0.17519376,0.23083125,0.259075,0.2546,0.29313126,0.14075625
5305,617,10.22,39.348,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1075375,0.17912501,0.11089375,0.096,0.1039,0.139,0.17701875,0.21561874,0.2399625,0.2565,0.2797,0.14706041
5306,617,10.22,39.348,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.12755208,0.2067125,0.12654375,0.1144,0.1206,0.1664,0.2002625,0.23941875,0.265375,0.2737,0.303075,0.11005209
5307,618,10.22,39.348,2017-10-06,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.19095834,0.25328127,0.169875,0.1411,0.1483,0.1399,0.1866375,0.3004125,0.344425,0.3265,0.369925,0.16111459
5308,618,10.22,39.348,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.10211667,0.14938125,0.08474375,0.0793,0.0853,0.0681,0.1099125,0.23405625,0.28919375,0.3048,0.31508127,0.11126458
5309,618,10.22,39.348,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.109060414,0.16429375,0.09650625,0.0916,0.0952,0.0884,0.1282625,0.2385375,0.28570625,0.284,0.311925,0.12849791
5310,618,10.22,39.348,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1135125,0.17390625,0.10420625,0.0981,0.1073,0.1134,0.15525,0.2375125,0.2728875,0.2868,0.30365,0.10757291
5311,618,10.22,39.348,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.11161875,0.18165624,0.11314375,0.0988,0.1083,0.1347,0.17519376,0.23083125,0.259075,0.2546,0.29313126,0.14075625
5312,618,10.22,39.348,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1075375,0.17912501,0.11089375,0.096,0.1039,0.139,0.17701875,0.21561874,0.2399625,0.2565,0.2797,0.14706041
5313,618,10.22,39.348,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.12755208,0.2067125,0.12654375,0.1144,0.1206,0.1664,0.2002625,0.23941875,0.265375,0.2737,0.303075,0.11005209
5314,619,10.22,39.348,2017-10-06,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.19095834,0.25328127,0.169875,0.1411,0.1483,0.1399,0.1866375,0.3004125,0.344425,0.3265,0.369925,0.16111459
5315,619,10.22,39.348,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.10211667,0.14938125,0.08474375,0.0793,0.0853,0.0681,0.1099125,0.23405625,0.28919375,0.3048,0.31508127,0.11126458
5316,619,10.22,39.348,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.109060414,0.16429375,0.09650625,0.0916,0.0952,0.0884,0.1282625,0.2385375,0.28570625,0.284,0.311925,0.12849791
5317,619,10.22,39.348,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1135125,0.17390625,0.10420625,0.0981,0.1073,0.1134,0.15525,0.2375125,0.2728875,0.2868,0.30365,0.10757291
5318,619,10.22,39.348,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.11161875,0.18165624,0.11314375,0.0988,0.1083,0.1347,0.17519376,0.23083125,0.259075,0.2546,0.29313126,0.14075625
5319,619,10.22,39.348,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1075375,0.17912501,0.11089375,0.096,0.1039,0.139,0.17701875,0.21561874,0.2399625,0.2565,0.2797,0.14706041
5320,619,10.22,39.348,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.12755208,0.2067125,0.12654375,0.1144,0.1206,0.1664,0.2002625,0.23941875,0.265375,0.2737,0.303075,0.11005209
5321,620,10.22,39.348,2017-10-06,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.19095834,0.25328127,0.169875,0.1411,0.1483,0.1399,0.1866375,0.3004125,0.344425,0.3265,0.369925,0.16111459
5322,620,10.22,39.348,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.10211667,0.14938125,0.08474375,0.0793,0.0853,0.0681,0.1099125,0.23405625,0.28919375,0.3048,0.31508127,0.11126458
5323,620,10.22,39.348,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.109060414,0.16429375,0.09650625,0.0916,0.0952,0.0884,0.1282625,0.2385375,0.28570625,0.284,0.311925,0.12849791
5324,620,10.22,39.348,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1135125,0.17390625,0.10420625,0.0981,0.1073,0.1134,0.15525,0.2375125,0.2728875,0.2868,0.30365,0.10757291
5325,620,10.22,39.348,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.11161875,0.18165624,0.11314375,0.0988,0.1083,0.1347,0.17519376,0.23083125,0.259075,0.2546,0.29313126,0.14075625
5326,620,10.22,39.348,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1075375,0.17912501,0.11089375,0.096,0.1039,0.139,0.17701875,0.21561874,0.2399625,0.2565,0.2797,0.14706041
5327,620,10.22,39.348,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.12755208,0.2067125,0.12654375,0.1144,0.1206,0.1664,0.2002625,0.23941875,0.265375,0.2737,0.303075,0.11005209
5328,621,10.22,39.348,2017-10-06,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.19095834,0.25328127,0.169875,0.1411,0.1483,0.1399,0.1866375,0.3004125,0.344425,0.3265,0.369925,0.16111459
5329,621,10.22,39.348,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.10211667,0.14938125,0.08474375,0.0793,0.0853,0.0681,0.1099125,0.23405625,0.28919375,0.3048,0.31508127,0.11126458
5330,621,10.22,39.348,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.109060414,0.16429375,0.09650625,0.0916,0.0952,0.0884,0.1282625,0.2385375,0.28570625,0.284,0.311925,0.12849791
5331,621,10.22,39.348,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1135125,0.17390625,0.10420625,0.0981,0.1073,0.1134,0.15525,0.2375125,0.2728875,0.2868,0.30365,0.10757291
5332,621,10.22,39.348,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.11161875,0.18165624,0.11314375,0.0988,0.1083,0.1347,0.17519376,0.23083125,0.259075,0.2546,0.29313126,0.14075625
5333,621,10.22,39.348,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1075375,0.17912501,0.11089375,0.096,0.1039,0.139,0.17701875,0.21561874,0.2399625,0.2565,0.2797,0.14706041
5334,621,10.22,39.348,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.12755208,0.2067125,0.12654375,0.1144,0.1206,0.1664,0.2002625,0.23941875,0.265375,0.2737,0.303075,0.11005209
5335,622,10.22,39.348,2017-10-06,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.19095834,0.25328127,0.169875,0.1411,0.1483,0.1399,0.1866375,0.3004125,0.344425,0.3265,0.369925,0.16111459
5336,622,10.22,39.348,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.10211667,0.14938125,0.08474375,0.0793,0.0853,0.0681,0.1099125,0.23405625,0.28919375,0.3048,0.31508127,0.11126458
5337,622,10.22,39.348,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.109060414,0.16429375,0.09650625,0.0916,0.0952,0.0884,0.1282625,0.2385375,0.28570625,0.284,0.311925,0.12849791
5338,622,10.22,39.348,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1135125,0.17390625,0.10420625,0.0981,0.1073,0.1134,0.15525,0.2375125,0.2728875,0.2868,0.30365,0.10757291
5339,622,10.22,39.348,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.11161875,0.18165624,0.11314375,0.0988,0.1083,0.1347,0.17519376,0.23083125,0.259075,0.2546,0.29313126,0.14075625
5340,622,10.22,39.348,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1075375,0.17912501,0.11089375,0.096,0.1039,0.139,0.17701875,0.21561874,0.2399625,0.2565,0.2797,0.14706041
5341,622,10.22,39.348,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.12755208,0.2067125,0.12654375,0.1144,0.1206,0.1664,0.2002625,0.23941875,0.265375,0.2737,0.303075,0.11005209
5342,623,10.22,39.348,2017-10-06,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.19095834,0.25328127,0.169875,0.1411,0.1483,0.1399,0.1866375,0.3004125,0.344425,0.3265,0.369925,0.16111459
5343,623,10.22,39.348,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.10211667,0.14938125,0.08474375,0.0793,0.0853,0.0681,0.1099125,0.23405625,0.28919375,0.3048,0.31508127,0.11126458
5344,623,10.22,39.348,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.109060414,0.16429375,0.09650625,0.0916,0.0952,0.0884,0.1282625,0.2385375,0.28570625,0.284,0.311925,0.12849791
5345,623,10.22,39.348,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1135125,0.17390625,0.10420625,0.0981,0.1073,0.1134,0.15525,0.2375125,0.2728875,0.2868,0.30365,0.10757291
5346,623,10.22,39.348,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.11161875,0.18165624,0.11314375,0.0988,0.1083,0.1347,0.17519376,0.23083125,0.259075,0.2546,0.29313126,0.14075625
5347,623,10.22,39.348,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.1075375,0.17912501,0.11089375,0.096,0.1039,0.139,0.17701875,0.21561874,0.2399625,0.2565,0.2797,0.14706041
5348,623,10.22,39.348,2017-11-25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.34801345392506,10.21998040950695]}",0.12755208,0.2067125,0.12654375,0.1144,0.1206,0.1664,0.2002625,0.23941875,0.265375,0.2737,0.303075,0.11005209
5349,624,10.223,39.454,2017-10-21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.45402237319105,10.223015470597232]}",0.10755347,0.20946251,0.136175,0.105,0.1155,0.1181,0.14060625,0.22324376,0.25608748,0.2599,0.2846375,0.12918125
5350,624,10.223,39.454,2017-10-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.45402237319105,10.223015470597232]}",0.11134028,0.22805625,0.15173125,0.111,0.1236,0.1241,0.158725,0.23495625,0.26781875,0.2738,0.291625,0.15632847
5351,624,10.223,39.454,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.45402237319105,10.223015470597232]}",0.13203125,0.25491875,0.17175,0.1325,0.1408,0.1571,0.18265626,0.248575,0.28158125,0.2853,0.313575,0.13672222
5352,624,10.223,39.454,2017-11-15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.45402237319105,10.223015470597232]}",0.113139585,0.25021875,0.16959375,0.1157,0.126,0.1455,0.176075,0.23256874,0.2604,0.2719,0.28839377,0.17264237
5353,624,10.223,39.454,2017-11-20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.45402237319105,10.223015470597232]}",0.11314861,0.245075,0.17221875,0.1216,0.1319,0.1587,0.1809125,0.229425,0.25253123,0.2694,0.28714377,0.17873333
