ID,Latitude,Longitude,VH,VV,date,.geo
874,9.1778,38.405,-18.419616322108208,-11.262108482419478,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.404991006577845,9.177820346488307]}"
875,9.2444,38.394,-21.858275781270073,-12.986651231538604,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.3939551660236,9.244369552895874]}"
876,9.2854,38.377,-17.029825364998715,-12.901423888298655,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.37704099137549,9.285402396060972]}"
877,9.3489,38.355,-20.20405796498575,-10.402412647698249,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.35498214225226,9.34885485975926]}"
878,9.3688,38.353,-19.08785644839651,-9.083344941169976,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.35303285662251,9.368839352770067]}"
882,8.9675,37.522,-12.166016272138291,-6.948241500713984,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.521962941443924,8.967499299340993]}"
883,8.9736,37.482,-11.754661520745096,-6.874137914994154,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.48201399604984,8.973576413689733]}"
884,8.9762,37.587,-15.832525403496383,-12.5736813948788,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.58704560832766,8.97616332659406]}"
885,8.9779,37.683,-14.889124312949605,-10.387906111037752,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.68299120989447,8.977874403818122]}"
886,9.0017,37.466,-17.659944887515877,-11.737582637313936,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.46598058830411,9.001721189055504]}"
887,9.0445,37.452,-15.314775402344974,-10.04083846330801,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.4519738498444,9.044521271741246]}"
888,9.0515,37.442,-19.05047806752458,-12.230343896777288,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.442029109824105,9.051531795549982]}"
889,9.0544,37.423,-14.832283740214702,-11.9535844237223,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.42300570382136,9.054434176239845]}"
890,9.0698,37.401,-17.625736090516387,-7.388702934388923,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.401016272718856,9.069800103648754]}"
891,9.0849,37.391,-15.088442755814151,-11.07535219171667,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.39103411258557,9.084855846192093]}"
892,9.0961,37.372,-16.9120171608023,-12.535899094931676,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.37197136998304,9.096073255332882]}"
908,8.7527,37.534,-12.971583840097544,-8.056116416459002,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.53400052945506,8.752701733696096]}"
909,8.8454,37.726,-20.529315743483,-5.602529424770037,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.72601609135345,8.845364696254181]}"
910,8.8578,37.733,-16.427528246244535,-12.306225311988692,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.732974496616286,8.857777265714901]}"
911,8.8634,37.694,-14.138282851708958,-10.572360397051074,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.69403949075763,8.86343081767954]}"
912,8.8753,37.749,-13.30769800181166,-11.931273500416117,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.74900878462111,8.87528439384321]}"
916,8.8785,38.026,-14.96182338678038,-11.181276658237476,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.025981629554494,8.878461142419352]}"
917,8.9208,38.022,-13.22230124910953,-9.414599780663808,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.02195894801995,8.92077596420645]}"
918,8.9281,38.027,-20.23100218583565,-15.308304466634146,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.02703258604758,8.928114826672292]}"
919,8.9309,38.018,-17.95495214580366,-13.61983841172094,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.018021131892105,8.930894693380063]}"
920,8.9433,38.012,-24.25369140896979,-8.45934528258008,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.01198508233857,8.94326872398502]}"
921,8.9737,37.999,-19.24788016683263,-17.03041202040079,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.99898645839561,8.973711411633477]}"
926,8.5048,37.969,-14.685311949721807,-8.200326501634125,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.968985803287836,8.504797795911992]}"
927,8.6169,37.921,-17.562792354756546,-13.55135418561036,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.92097634467472,8.616900656243569]}"
928,8.6386,37.902,-13.865146202103505,-12.796090309033213,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.90201239542293,8.638642178983885]}"
929,8.6718,37.885,-13.560160326085471,-5.869808688990965,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.885012007292424,8.671783148030158]}"
930,8.6865,37.896,-17.430410586411828,-7.199872103786702,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.89596599001244,8.686465659986935]}"
931,8.7196,37.887,-15.583617047712757,-12.171427442833258,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.88696108552888,8.719629465494915]}"
932,8.8748,37.892,-19.88935516378913,-11.05208364635518,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.89204428453145,8.874831918436605]}"
933,8.8785,38.026,-14.96182338678038,-11.181276658237476,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.025981629554494,8.878461142419352]}"
934,8.8952,37.886,-14.610640511487263,-10.310540544550229,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.885981324913104,8.895161770007261]}"
935,8.9452,37.85,-14.829177369607134,-10.634150207448736,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.849995322365665,8.94524320458896]}"
942,8.9452,37.85,-14.829177369607134,-10.634150207448736,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.849995322365665,8.94524320458896]}"
943,9.0645,38.074,-23.10247818513332,-14.037368270335444,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.07398004970407,9.064527397250414]}"
944,9.0718,38.055,-17.160834260250596,-10.981814674815256,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.05503617719393,9.07180449829125]}"
945,9.0916,38.032,-18.036829575994823,-6.652874550229281,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.03196346504523,9.091640520518926]}"
946,9.0916,38.032,-18.036829575994823,-6.652874550229281,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.03196346504523,9.091640520518926]}"
947,9.0916,38.032,-18.036829575994823,-6.652874550229281,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.03196346504523,9.091640520518926]}"
948,9.0916,38.032,-18.036829575994823,-6.652874550229281,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.03196346504523,9.091640520518926]}"
949,9.0916,38.032,-18.036829575994823,-6.652874550229281,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.03196346504523,9.091640520518926]}"
950,9.0916,38.032,-18.036829575994823,-6.652874550229281,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.03196346504523,9.091640520518926]}"
951,9.0916,38.032,-18.036829575994823,-6.652874550229281,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.03196346504523,9.091640520518926]}"
952,9.0916,38.032,-18.036829575994823,-6.652874550229281,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.03196346504523,9.091640520518926]}"
953,9.1005,38.01,-17.378902427202608,-12.499861043246236,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.01001029731343,9.100534916076532]}"
954,8.6016,38.019,-15.605542486239464,-11.909203166816464,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.01897628627819,8.601607705274573]}"
955,8.6431,38.114,-19.56748613702316,-12.586581042135236,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.114022004437956,8.643079936502957]}"
956,8.795,38.128,-17.0081535162511,-7.717438505701085,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.12802932578554,8.794964529565751]}"
957,8.8294,38.105,-13.459400275470454,-12.28701463028228,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.1050349097257,8.829368706576188]}"
958,8.8798,38.095,-18.73364591341091,-11.942073552954998,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.09500052842408,8.879810602652968]}"
959,8.9258,38.126,-15.99712851319982,-9.727205522690996,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.1259927302976,8.925828648738518]}"
960,8.9357,38.18,-18.25533379774569,-10.720083971099806,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.179996266656964,8.935719605591306]}"
961,8.9762,38.168,-18.208739217365036,-11.43078476638273,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.16798907792126,8.97621087747192]}"
962,8.9867,38.162,-16.61282012234856,-10.789263958211034,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.16196132014942,8.98668848964821]}"
979,9.6554,38.818,-15.722811755910811,-16.024368862615002,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.81798532228982,9.655379403577154]}"
1018,9.7863,38.063,-19.51605396347052,-13.465711952366588,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.06302777741342,9.786279124579009]}"
199,7.5819,37.914,-17.58767128217721,-12.093683936671209,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.913972476316204,7.581919359352512]}"
200,7.6822,38.011,-13.867786972864051,-9.404500218410414,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.01099921051544,7.68218179451598]}"
201,7.7486,38.127,-21.209878063483465,-12.047707254702448,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.12700389298834,7.748640081324021]}"
202,7.7838,38.141,-15.6152795730043,-11.150257465885844,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.14098795467718,7.7837618224405105]}"
203,7.9446,38.259,-14.058969692140003,-12.10812879525238,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.258961015910174,7.944621408019661]}"
204,8.2231,38.473,-18.256387319063137,-13.4469711058722,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.47298795528502,8.223086049320738]}"
216,7.4869,37.854,-18.587751301109034,-11.529820946558676,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.85403856492468,7.486894161801514]}"
220,7.2912,37.768,-12.668451177462943,-7.024551231164661,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.768042438545834,7.2912260710928365]}"
221,7.3469,37.929,-11.145664666607107,-14.84096954504247,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.92895615910226,7.346896622000109]}"
222,7.3583,37.897,-15.112765544804784,-9.21732312083248,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.897040130963795,7.3583054360784]}"
223,7.4896,37.855,-16.841405312322824,-15.70480766236594,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.85502826926103,7.489609939522631]}"
224,7.5146,37.871,-17.222812529603026,-10.265009320492062,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.871003242597105,7.514612783563233]}"
225,7.5985,37.921,-16.979590906016103,-13.442632789576454,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.92100101729803,7.598487676105192]}"
241,7.9519,38.272,-17.746557294045147,-9.804711722397458,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.272012673020605,7.951880360536786]}"
242,7.956,38.278,-17.75639814769728,-14.057826277649513,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.277993525790656,7.9559609940228775]}"
243,7.9691,38.287,-20.48793745403206,-9.089583032673312,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.287043638115094,7.9690917267640415]}"
244,7.9917,38.308,-16.077093925475722,-11.293743770259775,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.30796448123777,7.991739489911774]}"
359,8.0566,38.499,-17.150831282224424,-11.137240661608573,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.498979592250464,8.05659791426979]}"
523,8.019,38.308,-18.289521416963307,-5.847158986397655,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.30800927757175,8.018964754057226]}"
524,8.0298,38.293,-13.616457480453326,-8.14511623543342,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.2930180640712,8.029793156861338]}"
525,8.1638,38.312,-15.350806124860004,-1.8603167468518425,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.31202862608199,8.163780068416784]}"
547,7.1969,37.468,-22.754713477656693,-22.08084690101106,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.468032858393,7.1968976931238675]}"
548,7.2773,37.504,-14.114048356971043,-7.730777760426201,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.50398614379146,7.27731724083558]}"
549,7.3083,37.522,-12.867529908183734,-2.2527671425709666,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.52199704045859,7.308303156955981]}"
550,7.359,37.553,-13.948772086297012,-9.011631743799292,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.55298921246345,7.359044592005377]}"
551,7.3834,37.571,-16.253847773639603,-12.571968408855376,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.57102726398342,7.383428378423594]}"
552,7.4039,38.033,-29.831595053448343,-15.49029779288758,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.03301370465487,7.40393277455985]}"
553,7.421,38.057,-18.37777108968592,-14.01537291346807,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.05698795267425,7.420988048021497]}"
554,7.4492,38.076,-13.810154604418422,-15.067710542478576,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.075957113604716,7.449156753121263]}"
555,7.5125,38.125,-16.57792515179666,-8.849221509593512,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.12503568605253,7.512479255781729]}"
556,7.5556,38.143,-18.562468832010964,-9.36731616153992,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.142986431774304,7.555567756076016]}"
557,7.5807,38.17,-14.925176901534742,-9.589202382982636,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.1700397172239,7.5806741557620425]}"
558,7.5977,38.189,-22.515794092858258,-14.374739205635748,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.18904335201282,7.597714295388791]}"
559,8.0585,38.228,-17.016444055397983,-15.029199940017524,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.2279909582976,8.058529018088645]}"
592,7.5851,38.381,-18.92166691387702,-10.923109433294712,2017-11-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.38097004022854,7.585095625549266]}"
725,7.0709,40.202,-21.5497940915682,-16.635259437529406,2017-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[40.20204399790085,7.070878522429451]}"
726,7.071,40.203,-18.830648176448644,-18.001690551946812,2017-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[40.20304007866385,7.07096639109574]}"
727,7.0713,40.187,-20.240692589422025,-14.390173328252938,2017-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[40.187016644196646,7.0712788166470295]}"
728,7.1128,40.221,-17.755042839004584,-12.598315010301649,2017-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[40.220985024784355,7.1127930727064665]}"
729,7.1128,40.221,-17.755042839004584,-12.598315010301649,2017-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[40.220985024784355,7.1127930727064665]}"
730,7.1129,40.221,-17.24506241386322,-14.327752957405746,2017-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[40.22098526372782,7.112883511241125]}"
731,7.1153,40.226,-20.49855939386676,-9.669423863765006,2017-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[40.22597138869345,7.115312192848408]}"
732,7.1154,40.226,-17.819247116015575,-10.646315763882356,2017-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[40.22597162869843,7.11540263120406]}"
733,7.1154,40.227,-20.86382949077642,-8.833993020394974,2017-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[40.226967562221596,7.1153999930087775]}"
734,7.1156,40.226,-16.252190115360925,-14.078403870008732,2017-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[40.22597210871778,7.115583507914282]}"
735,7.116,40.226,-13.188329176933651,-10.079475929669716,2017-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[40.225973308820905,7.116035699683532]}"
736,7.116,40.227,-18.16815005229834,-16.34457107077347,2017-11-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[40.226969243708105,7.11603306125119]}"
94,10.485,36.857,-16.249031529505842,-13.211988820574938,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.856979570955076,10.484972537569567]}"
95,10.501,36.868,-12.906153604683496,-12.543130700481,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.86803029324256,10.500992795428413]}"
96,10.517,36.874,-15.799354427456873,-13.597224342635428,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.87397497942897,10.516984514257558]}"
97,10.555,36.909,-16.37711053492855,-13.517239008196864,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.90901778218382,10.554998352005631]}"
99,10.585,36.904,-16.64992581502697,-9.022810794695442,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.904016564428865,10.585021766881768]}"
101,10.605,36.905,-15.910937847286611,-10.350870632683968,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.90500027437146,10.605044029817712]}"
103,10.625,36.921,-15.366489344593798,-9.426518504803214,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.92103542072286,10.62496866009969]}"
105,10.652,36.953,-15.152291858330072,-10.372539236253452,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.953038164445054,10.651999982702414]}"
106,10.656,36.992,-12.41888541212253,-5.677528242403542,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.99204437198206,10.656016515257777]}"
107,10.658,36.97,-13.16171245513345,-8.136142408851914,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.96999331161514,10.658011751310905]}"
109,10.677,37.019,-19.51601488733209,-5.852648343887111,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.018957377831136,10.67696691494832]}"
432,11.192,36.859,-17.791850160301102,-12.387416414203066,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.85901918015461,11.191959850572218]}"
433,11.343,36.936,-16.510784738523856,-10.077503358655171,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.93602478774053,11.34300904587694]}"
434,11.363,36.97,-18.41002038441586,-8.597355259008093,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.9700446923312,11.363036422657858]}"
435,11.366,37.032,-15.782484390250383,-9.344998024932162,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.031994389085455,11.365983680970691]}"
845,8.7717,36.494,-15.452064038192487,-13.239351986466051,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.493957019424485,8.771671020742986]}"
846,8.8176,36.481,-14.033384609580114,-7.014452979787725,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.48104406604369,8.81756832714035]}"
847,8.8413,36.482,-15.20992695233378,-10.286858266749803,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.48199315261559,8.841306202000624]}"
848,8.8642,36.477,-15.838794076300346,-12.378329713810777,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.47703388457514,8.86419616134425]}"
849,8.9428,36.482,-14.100040791690637,-13.113662024557945,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.482045075994584,8.942793208742478]}"
850,8.9614,36.5,-16.220328020537927,-11.918109134686947,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.50002085327006,8.961403923796773]}"
851,8.9617,36.485,-15.191032428682082,-10.15696924801265,2017-11-10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.48504047930973,8.961726113082273]}"
230,14.074,39.571,-22.372852983601128,-15.822819016078071,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.57103001484456,14.073982321168533]}"
231,14.166,39.56,-23.385223391518963,-12.341844486103856,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.55995427883854,14.165960574286718]}"
232,14.217,39.524,-18.49292379474932,-17.345306271361057,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.52402547019643,14.217035900904532]}"
233,14.228,39.503,-17.547416724535616,-12.37376651512669,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.50301029903608,14.228021268824007]}"
226,13.816,39.553,-14.215044921293355,-8.971014842596439,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.55299390710859,13.816028279147929]}"
227,13.855,39.605,-22.305067779443085,-14.81895332002129,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.60500000865282,13.854965642030034]}"
228,13.934,39.596,-23.67618132605212,-17.002896126235527,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.59604082952422,13.934011543853154]}"
229,13.958,39.597,-20.56870359653385,-13.6500000060348,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.59702812747721,13.957969367367784]}"
294,13.939,39.597,-17.682814547936555,-14.056596289910525,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.59697929727688,13.938982129878282]}"
295,13.995,39.467,-21.513830665094577,-17.219730197598246,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.46702761982106,13.994963242841093]}"
296,14.008,39.53,-24.21695540502415,-18.63125761766773,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.53002242828993,14.008034617237119]}"
297,14.011,39.536,-20.544418581239757,-14.897603345409484,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.53595572809968,14.011005312473774]}"
298,14.028,39.596,-20.368093399223554,-14.96186040806484,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.59600508056562,14.028044024204265]}"
309,12.518,39.495,-18.593415807373447,-9.958543380356614,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.4949585376635,12.518040684084085]}"
310,12.518,39.499,-18.451828992726952,-13.16519171592665,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.49900820450455,12.518033203521131]}"
311,12.519,39.5,-18.81173791163184,-17.247080728656233,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.50002253597416,12.519026020769576]}"
312,12.596,39.526,-19.29568426327087,-11.521732460294745,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.52604174878532,12.596019968088639]}"
313,12.597,39.526,-20.062706378518897,-12.75843599828725,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.526043776577644,12.597014655159326]}"
314,12.598,39.527,-18.94677822817147,-11.649724057218087,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.526966463487824,12.59800752972611]}"
315,13.693,39.603,-14.75683448901026,-12.850962941412863,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.6030115532526,13.69303339440964]}"
316,13.693,39.613,-18.24077015077099,-12.14524257779692,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.61299872615474,13.693008863695272]}"
317,13.693,39.617,-17.805985096444143,-11.9040955719877,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.616975095063104,13.69299898469955]}"
318,13.701,39.628,-16.6223045361027,-11.053267437736489,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.628000809267085,13.701018402106769]}"
319,13.703,39.633,-17.156111251110918,-11.102922413432896,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.63299986742674,13.702994841310446]}"
320,13.716,39.65,-22.02936917706571,-12.56988564946699,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.649958983918644,13.715970898563736]}"
321,13.716,39.657,-22.74946276938037,-10.808073236880908,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.656987866055445,13.716042730972182]}"
322,13.716,39.66,-22.790237905010923,-14.735176088066806,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.66003976938752,13.71603459946054]}"
323,13.762,39.594,-20.90854890202761,-13.797093052658576,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.59403022922652,13.762043769365622]}"
324,13.777,39.605,-20.220631146943155,-11.149479926827752,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.60498394047589,13.777026368434317]}"
325,13.898,39.597,-16.268239569080343,-9.339040904833531,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.596966767302796,13.898023618722423]}"
337,13.754,39.593,-19.192573132367663,-12.690051533514628,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.59299245267351,13.753999117520012]}"
338,13.761,39.583,-24.50466860253188,-17.21306491348966,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.583019898971294,13.76098505761331]}"
339,13.762,39.582,-20.418612246839697,-14.722777829863476,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.58200484801924,13.761982050430396]}"
340,13.786,39.648,-21.19381227483181,-17.631883556229596,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.64802434695906,13.785958462119494]}"
341,13.801,39.662,-22.96574944569867,-13.120536058805314,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.66203583271542,13.801020643771363]}"
342,13.828,39.603,-21.38692838487138,-11.37024795635351,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.60298728665866,13.828026435654671]}"
355,13.425,39.571,-15.06739356422159,-13.721477693611885,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.571022128581085,13.425016385932476]}"
356,13.497,39.558,-19.38155792207279,-9.12789492986225,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.55797977334414,13.497019960378378]}"
357,13.533,39.563,-20.18392792311761,-12.397400158500052,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.562961345915355,13.532995834816672]}"
358,13.609,39.571,-21.285632769371077,-14.811635881509082,2017-11-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.57099814725574,13.609020085478663]}"
